finding_id,finding,item_id,model,tier,turn,layer,sub,sub_gloss,text,note
F8,语言层面的缺陷谱系,F8-C180,Mistral-7B-Instruct-v0.3,HSK1,11,DEV,MLF,元语言/修正问题,"""我..."" + verb + ""能"" + object + 的结构",同一自造'伪语法公式'第四次出现
F8,语言层面的缺陷谱系,F8-C181,Mistral-7B-Instruct-v0.3,HSK1,11,DEV,MLF,元语言/修正问题,"同时，请记住在中文中，当一个名词作为主语时，后面往往无需谓词，只需要一个时态。例如， ""我喜欢烤羊肉"" 即表示 ""我喜欢烤羊肉吃""。",与本轮前一句刚说'我喜欢烤羊肉吃'是错误表达相矛盾，编造且自相矛盾的语法说明
F8,语言层面的缺陷谱系,F8-C182,Mistral-7B-Instruct-v0.3,HSK1,13,DEV,MLF,元语言/修正问题,"""我..."" + verb + ""喜欢"" + object + 的结构",自造公式第五次出现，且'能'被替换为'喜欢'，公式本身前后不一致
F8,语言层面的缺陷谱系,F8-C183,Mistral-7B-Instruct-v0.3,HSK1,13,DEV,COD,语码侵入,我最喜欢喝咖喱 tea,英文单词'tea'混入中文例句
F6,纠正失效:缺席 / 虚假 / 错位 / 肯定性默许,F6-C14,Mistral-7B-Instruct-v0.3,HSK1,13,DEV,MLF,元语言/修正问题,"同时，请记住在中文中，当一个名词作为主语时，后面往往无需谓词，只需要一个时态。例如， ""我喜欢泡泡茶"" 即表示 ""我喜欢喝泡泡茶""。",编造的语法说明再次出现
F8,语言层面的缺陷谱系,F8-C184,Mistral-7B-Instruct-v0.3,HSK1,13,DEV,MLF,元语言/修正问题,"同时，请记住在中文中，当一个名词作为主语时，后面往往无需谓词，只需要一个时态。例如， ""我喜欢泡泡茶"" 即表示 ""我喜欢喝泡泡茶""。",编造的语法说明再次出现
F3,不放弃话题控制、不区分主次话题,F3-C336,Mistral-7B-Instruct-v0.3,HSK1,13,INT,S3,话题简短处理,"那你最喜欢的泡泡茶和烤食品有哪些？（""你最喜欢的泡泡茶和烤食品是哪些？""）

还有，你最喜欢哪种运动？（""你最喜欢的运动是哪种？""）",一轮内连续抛出两个互不相关的小话题（食品偏好/运动），浅尝辄止
F8,语言层面的缺陷谱系,F8-C185,Mistral-7B-Instruct-v0.3,HSK1,15,DEV,COD,语码侵入,你最喜欢玩什么 ball game？,英文短语'ball game'混入正文
F8,语言层面的缺陷谱系,F8-C186,Mistral-7B-Instruct-v0.3,HSK1,15,DEV,COD,语码侵入,你最喜欢玩什么 sport 呢,英文单词'sport'混入正文（括注部分）
F8,语言层面的缺陷谱系,F8-C187,Mistral-7B-Instruct-v0.3,HSK1,15,DEV,COD,语码侵入,我喜欢喝咖喱 tapioca tea,英文短语'tapioca tea'混入正文
F6,纠正失效:缺席 / 虚假 / 错位 / 肯定性默许,F6-C15,Mistral-7B-Instruct-v0.3,HSK1,15,DEV,MLF,元语言/修正问题,"同时，请记住在中文中，当一个名词作为主语时，后面往往无需谓词，只需要一个时态。例如， ""我喜欢喝咖喱 tapioca tea"" 即表示 ""我喜欢喝咖喱泡泡茶""。",编造的语法说明再次出现
F8,语言层面的缺陷谱系,F8-C188,Mistral-7B-Instruct-v0.3,HSK1,15,DEV,MLF,元语言/修正问题,"同时，请记住在中文中，当一个名词作为主语时，后面往往无需谓词，只需要一个时态。例如， ""我喜欢喝咖喱 tapioca tea"" 即表示 ""我喜欢喝咖喱泡泡茶""。",编造的语法说明再次出现
F3,不放弃话题控制、不区分主次话题,F3-C337,Mistral-7B-Instruct-v0.3,HSK1,15,INT,S3,话题简短处理,"那你最喜欢哪个喝咖喱泡泡茶的店？（""你最喜欢的喝咖喱泡泡茶的店是哪家？""）

你最喜欢吃烤鸡和烤羊肉的地方有哪些？（""你最喜欢的吃烤鸡和烤羊肉的地方有哪些？""）

你最喜欢玩什么 ball game？（""你最喜欢玩什么 sport 呢？""）",一轮内连续抛出三个互不相关的小话题，浅尝辄止
F8,语言层面的缺陷谱系,F8-C189,Mistral-7B-Instruct-v0.3,HSK1,17,DEV,COD,语码侵入,你最喜欢什么种类的 ball game 呢,英文短语'ball game'混入正文
F8,语言层面的缺陷谱系,F8-C190,Mistral-7B-Instruct-v0.3,HSK1,17,DEV,COD,语码侵入,你最喜欢什么种类的 sports 吗,英文单词'sports'混入正文（括注部分）
F8,语言层面的缺陷谱系,F8-C191,Mistral-7B-Instruct-v0.3,HSK1,17,DEV,MLF,元语言/修正问题,"""我..."" + verb + ""喜欢"" + object + 的结构",自造公式第六次出现
F8,语言层面的缺陷谱系,F8-C192,Mistral-7B-Instruct-v0.3,HSK1,17,DEV,COD,语码侵入,我喜欢喝咖喱 tapioca tea 的店是小厨子咖喱茶馆,英文短语'tapioca tea'混入正文
F8,语言层面的缺陷谱系,F8-C193,Mistral-7B-Instruct-v0.3,HSK1,17,DEV,COD,语码侵入,我喜欢喝咖喱 tapioca tea 是小厨子咖喱茶馆,英文短语'tapioca tea'再次混入正文
F6,纠正失效:缺席 / 虚假 / 错位 / 肯定性默许,F6-C16,Mistral-7B-Instruct-v0.3,HSK1,17,DEV,MLF,元语言/修正问题,"同时，请记住在中文中，当一个名词作为主语时，后面往往无需谓词，只需要一个时态。例如， ""我喜欢喝咖喱 tapioca tea"" 即表示 ""我喜欢喝咖喱泡泡茶""。",编造的语法说明再次出现
F8,语言层面的缺陷谱系,F8-C194,Mistral-7B-Instruct-v0.3,HSK1,17,DEV,MLF,元语言/修正问题,"同时，请记住在中文中，当一个名词作为主语时，后面往往无需谓词，只需要一个时态。例如， ""我喜欢喝咖喱 tapioca tea"" 即表示 ""我喜欢喝咖喱泡泡茶""。",编造的语法说明再次出现
F3,不放弃话题控制、不区分主次话题,F3-C338,Mistral-7B-Instruct-v0.3,HSK1,17,INT,S3,话题简短处理,"那小厨子咖喱茶馆的地址有多远？（""小厨子咖喱茶馆的地址有多远？""）

小王烧烤和大红烧烤位于哪里？（""小王烧烤和大红烧烤在哪里？""）

你最喜欢什么种类的 ball game 呢？（""你最喜欢什么种类的 sports 吗？""）",一轮内连续抛出三个互不相关的小话题，浅尝辄止
F5,空转:重复与无进展,F5-C77,Mistral-7B-Instruct-v0.3,HSK1,-1,DLG,,对话级备注,,本对话中'学生'角色反复出现严重的角色错位（自称是助手、逐字复述/翻译老师的开场白，甚至自我改名为Bob），而老师在t3径直采用了学生错误自称的'Bob'作为自己的名字，说明这种角色混乱始终未被纠正（缺失修复），由于相关初始错位内容位于user话轮，本文件未直接标span，请人工核查t2/t4/t6等user话轮加以确认。t1/t3/t5三轮几乎逐字重复同一段开场白和'请告诉我你的名字'的提问，t7/t9/t11三轮又几乎逐字重复'今天天气怎么样'及配套的HSK1提醒模板，是本对话最突出的DIS原地打转现象，各处均已标注。t7中老师转向学生（角色错位地）提出的天气话题，判定为顺应话题的S1。
F1,伪修正:模拟互动而非进行互动,F1-C33,Mistral-7B-Instruct-v0.3,HSK1,1,DEV,DIS,话语层面问题,（你的名字）,伪调整：疑似模板占位符残留在输出中，未被替换为自然对话内容
F2,角色崩塌,F2-C01,Mistral-7B-Instruct-v0.3,HSK1,3,DEV,DIS,话语层面问题,你好！我是Bob，非常高兴与你一起学习中文！,角色错位延续：老师采用了学生角色错位时自称的助手名字'Bob'作为自己的名字，说明前一轮的角色混乱从未被意识到或纠正
F5,空转:重复与无进展,F5-C78,Mistral-7B-Instruct-v0.3,HSK1,3,DEV,DIS,话语层面问题,首先，让我们从基础开始：你能告诉我自己的名字吗？（你的名字）,原地打转：与t1开场白和提问几乎逐字重复
F5,空转:重复与无进展,F5-C79,Mistral-7B-Instruct-v0.3,HSK1,5,DEV,DIS,话语层面问题,首先，让我们从最基础的地方开始：你能告诉我自己的名字吗？（你的名字）,原地打转：第三次几乎逐字重复相同的开场白与提问，内容毫无推进
F3,不放弃话题控制、不区分主次话题,F3-C339,Mistral-7B-Instruct-v0.3,HSK1,7,INT,S1,放弃话题控制,今天天气怎么样？,顺着（角色错位后的）学生在上一轮提出的天气话题往下走，放弃了继续追问姓名的原计划话题
F5,空转:重复与无进展,F5-C80,Mistral-7B-Instruct-v0.3,HSK1,7,DEV,DIS,话语层面问题,请记得我们在这里只使用HSK1级别的中文。如果你有问题或疑惑，随时提出来。这里主要是为了帮助你练习中文。,原地打转：该HSK1提醒模板在后续多轮（t9/t11/t13/t15/t17）反复以近似措辞出现，内容毫无实质变化
F5,空转:重复与无进展,F5-C81,Mistral-7B-Instruct-v0.3,HSK1,9,DEV,DIS,话语层面问题,今天天气怎么样？,原地打转：与t7几乎相同的问题第二次原样重复，此前学生只是逐句英译回声，并未真正作答
F5,空转:重复与无进展,F5-C82,Mistral-7B-Instruct-v0.3,HSK1,9,DEV,DIS,话语层面问题,请注意我们将会在此仅使用HSK1-级别中文。如果您有什么问题或疑惑，随时提出。这里主要是为了帮助您练习中文。,原地打转：提醒模板重复出现
F5,空转:重复与无进展,F5-C83,Mistral-7B-Instruct-v0.3,HSK1,11,DEV,DIS,话语层面问题,今天天气怎么样？,原地打转：同一问题第三次原样重复
F5,空转:重复与无进展,F5-C84,Mistral-7B-Instruct-v0.3,HSK1,11,DEV,DIS,话语层面问题,请记住我们会使用只有HSK1级别中文。如果您有什么问题或疑惑，随时提出。本次交流主要是为了帮助您练习中文。,原地打转：提醒模板再次重复
F5,空转:重复与无进展,F5-C85,Mistral-7B-Instruct-v0.3,HSK1,13,DEV,DIS,话语层面问题,请记住这是HSK1级别的话题，所以尽量使用简单的句子。如果你有什么问题或疑问，随时提出。我们可以讨论其他有关话题，比如食物或生活，如果你有兴趣的话。,原地打转：提醒模板再次重复
F8,语言层面的缺陷谱系,F8-C195,Mistral-7B-Instruct-v0.3,HSK1,15,DEV,UNG,语法/表达错误,因为一天游乐场所真是花时间有余味的,句法混乱、语义不通
F5,空转:重复与无进展,F5-C86,Mistral-7B-Instruct-v0.3,HSK1,15,DEV,DIS,话语层面问题,这个话题是HSK1级别，所以尽量使用简单的语言。如果你有什么问题或疑问，请随时提出。我们还可以讨论食物或生活这些相关的话题，如果你有兴趣的话。,原地打转：提醒模板再次重复
F8,语言层面的缺陷谱系,F8-C196,Mistral-7B-Instruct-v0.3,HSK1,17,DEV,COD,语码侵入,巧克力�udge,疑似英文'fudge'混入并伴随乱码字符
F5,空转:重复与无进展,F5-C87,Mistral-7B-Instruct-v0.3,HSK1,17,DEV,DIS,话语层面问题,请记住，这些话题都是HSK1级别的话题，所以尽量使用简单的语言。如果你有什么问题或疑问，请随时提出。这里主要是为了帮助你练习中文。,原地打转：提醒模板再次重复
F7,难度调节的双向失败,F7-C02,Mistral-7B-Instruct-v0.3,HSK1,-1,DLG,,对话级备注,,该对话中老师在第1轮（t=1）就以大段独白虚构了完整的多轮「学生-老师」往返（含「(Student answers)」等占位符），属于典型伪调整：老师自问自答代写了学生尚未产出的内容，这类问题比同一轮里的其他S代码更值得注意。此外老师全程频繁夹杂未加翻译的英文词汇（dam、landscape、precipitation、Shanghai、The Bund、street food等），部分甚至是编造的地标名（Statue of Love），内容远超HSK1难度却仍要求学生「使用HSK1级词汇」，存在明显的双向水平不匹配，但由于该问题贯穿全对话且证据分散、非单点可标注，仅在此处整体说明，未逐条另开DIS span。
F1,伪修正:模拟互动而非进行互动,F1-C34,Mistral-7B-Instruct-v0.3,HSK1,1,DEV,DIS,话语层面问题,(Student answers),伪调整：老师在同一话轮内自问自答，虚构学生尚未说出的回答占位符
F1,伪修正:模拟互动而非进行互动,F1-C35,Mistral-7B-Instruct-v0.3,HSK1,1,DEV,DIS,话语层面问题,(Student answers),"伪调整：同一话轮内第二次出现虚构学生回答占位符，老师独自完成整段""对话"""
F1,伪修正:模拟互动而非进行互动,F1-C36,Mistral-7B-Instruct-v0.3,HSK1,1,DEV,DIS,话语层面问题,(Student answers),伪调整：同一话轮内第三次出现虚构学生回答占位符
F1,伪修正:模拟互动而非进行互动,F1-C37,Mistral-7B-Instruct-v0.3,HSK1,1,DEV,DIS,话语层面问题,(Student continues the conversation),伪调整：老师虚构学生继续对话的占位符，而非等待学生真实发言
F1,伪修正:模拟互动而非进行互动,F1-C38,Mistral-7B-Instruct-v0.3,HSK1,1,DEV,DIS,话语层面问题,(Student asks more questions),伪调整：老师虚构学生提问的占位符，整轮实为老师自导自演的教案草稿
F3,不放弃话题控制、不区分主次话题,F3-C340,Mistral-7B-Instruct-v0.3,HSK1,1,INT,S4,使新话题显著化,关于旅行的话题,"""关于""作为话语框架词标记新话题（从景点转到旅行时间）"
F8,语言层面的缺陷谱系,F8-C197,Mistral-7B-Instruct-v0.3,HSK1,1,DEV,COD,语码侵入,dam,"英文单词""dam""直接混入中文句子，未用中文""水坝/大坝"""
F8,语言层面的缺陷谱系,F8-C198,Mistral-7B-Instruct-v0.3,HSK1,1,DEV,COD,语码侵入,landscape,"英文单词""landscape""混入中文句子"
F8,语言层面的缺陷谱系,F8-C199,Mistral-7B-Instruct-v0.3,HSK1,1,DEV,COD,语码侵入,precipitation,"英文单词""precipitation""混入中文，未用""降水"""
F3,不放弃话题控制、不区分主次话题,F3-C341,Mistral-7B-Instruct-v0.3,HSK1,1,INT,S4,使新话题显著化,关于 precipitation，,"""关于""标记新的小话题（从四季气温转到降水分布）"
F8,语言层面的缺陷谱系,F8-C200,Mistral-7B-Instruct-v0.3,HSK1,1,DEV,COD,语码侵入,precipitation,"同一话轮内再次出现英文""precipitation""混入中文"
F8,语言层面的缺陷谱系,F8-C201,Mistral-7B-Instruct-v0.3,HSK1,1,DEV,COD,语码侵入,precipitation,"同一话轮内第三次出现英文""precipitation"""
F8,语言层面的缺陷谱系,F8-C202,Mistral-7B-Instruct-v0.3,HSK1,1,DEV,COD,语码侵入,uniform,"英文单词""uniform""直接粘连在""不""后面，中英文字符无间隔混排"
F1,伪修正:模拟互动而非进行互动,F1-C39,Mistral-7B-Instruct-v0.3,HSK1,3,DEV,DIS,话语层面问题,现在我想要和您聊聊什么话题呢？比如我们可以谈谈您最喜欢的食物和爱好。,"伪放弃：表面上问""聊什么话题""给学生选择权，但下一句立刻自己指定了具体话题（食物和爱好），不是真正的S1"
F3,不放弃话题控制、不区分主次话题,F3-C342,Mistral-7B-Instruct-v0.3,HSK1,3,INT,S4,使新话题显著化,现在我想要和您聊聊什么话题呢？比如我们可以谈谈您最喜欢的食物和爱好。,"""现在""作为话语框架词标记新话题的开启"
F8,语言层面的缺陷谱系,F8-C203,Mistral-7B-Instruct-v0.3,HSK1,5,DEV,COD,语码侵入,Shanghai,"老师自己使用英文城市名""Shanghai""而非中文""上海""，多次出现在同一语境中"
F8,语言层面的缺陷谱系,F8-C204,Mistral-7B-Instruct-v0.3,HSK1,5,DEV,COD,语码侵入,The Bund,"英文地标名""The Bund""混入中文句子，未使用中文""外滩"""
F8,语言层面的缺陷谱系,F8-C205,Mistral-7B-Instruct-v0.3,HSK1,5,DEV,COD,语码侵入,Statue of Love,"英文短语""Statue of Love""混入中文句子（且该地标本身也是编造的）"
F8,语言层面的缺陷谱系,F8-C206,Mistral-7B-Instruct-v0.3,HSK1,5,DEV,COD,语码侵入,street food,"英文短语""street food""混入中文句子，未用""街头小吃"""
F8,语言层面的缺陷谱系,F8-C207,Mistral-7B-Instruct-v0.3,HSK1,7,DEV,COD,语码侵入,Shanghai,"再次以英文""Shanghai""指称上海，同一偏误在下一轮持续出现，未见修正"
F8,语言层面的缺陷谱系,F8-C208,Mistral-7B-Instruct-v0.3,HSK1,7,DEV,COD,语码侵入,street food,"再次出现英文""street food""混入中文"
F3,不放弃话题控制、不区分主次话题,F3-C343,Mistral-7B-Instruct-v0.3,HSK1,11,INT,S3,话题简短处理,"1. 你平时喜欢哪些类型的食品？
2. 你有什么爱好吗？
3. 你平时使用哪种运输工具？",一次性抛出三个互不相关的话题（食品、爱好、交通），随后每个话题都只被浅尝辄止地各问一轮就转走，未见深入
