dialogue_key,model,tier,source,turn,sub,sub_gloss,text,note
Qwen--Qwen2.5-7B-Instruct|HSK4|20260417-121758,Qwen2.5-7B-Instruct,HSK4,claude_candidate,9,S4,使新话题显著化 (make new topics salient),我们再做一点拓展练习吧。你可以用这几个词汇造一个简短的故事吗？,真正的任务边界切换：从“填空练习巩固词汇”切换到“用词汇编故事”这一新的拓展任务。
Qwen--Qwen2.5-7B-Instruct|HSK4|20260417-121758,Qwen2.5-7B-Instruct,HSK4,claude_candidate,13,S4,使新话题显著化 (make new topics salient),接下来，我们再做一些简单的对话练习吧。,用“接下来”作框架词，真正把任务从“故事写作”切换到“情景对话练习”这一新活动。
Qwen--Qwen2.5-7B-Instruct|HSK4|20260417-121944,Qwen2.5-7B-Instruct,HSK4,claude_candidate,7,S4,使新话题显著化 (make new topics salient),另外，你可以试试看一些现代历史题材的小说，,用“另外”作框架词，把话题从《三国演义》具体角色讨论真正切换到现代历史小说推荐这一子话题。
Qwen--Qwen2.5-7B-Instruct|HSK4|20260417-123044,Qwen2.5-7B-Instruct,HSK4,claude_candidate,9,S4,使新话题显著化 (make new topics salient),说到中国的传统花卉,以“说到”作为话题边界标记词，从梅花诗词自然过渡到传统花卉象征意义这一新子话题，边界确实存在。
Qwen--Qwen2.5-7B-Instruct|HSK4|20260417-123044,Qwen2.5-7B-Instruct,HSK4,claude_candidate,13,S4,使新话题显著化 (make new topics salient),接下来，我想请你再练习一下中文口语表达,“接下来”标记话题边界，从花卉讨论转向口语角色扮演练习，新话题确实开启。
Qwen--Qwen2.5-7B-Instruct|HSK7|20260417-135349,Qwen2.5-7B-Instruct,HSK7,claude_candidate,3,S4,使新话题显著化 (make new topics salient),对于中文小说，,话题框架词，标记从总体评价转入具体推荐小说这一子话题的边界
Qwen--Qwen2.5-7B-Instruct|HSK7|20260417-135349,Qwen2.5-7B-Instruct,HSK7,claude_candidate,3,S4,使新话题显著化 (make new topics salient),至于电影，,话题框架词，标记从小说推荐转入电影推荐的话题边界
Qwen--Qwen2.5-7B-Instruct|HSK7|20260417-135349,Qwen2.5-7B-Instruct,HSK7,claude_candidate,5,S4,使新话题显著化 (make new topics salient),具体到《三体》，,标记从泛泛的学习方法转入针对《三体》具体建议的话题边界
Qwen--Qwen2.5-7B-Instruct|HSK7|20260417-135349,Qwen2.5-7B-Instruct,HSK7,claude_candidate,5,S4,使新话题显著化 (make new topics salient),观看《让子弹飞》时，,标记从《三体》相关建议转入《让子弹飞》观影建议的话题边界
Qwen--Qwen2.5-7B-Instruct|HSK7|20260417-135927,Qwen2.5-7B-Instruct,HSK7,claude_candidate,5,S4,使新话题显著化 (make new topics salient),说到阅读，,话题框架词，标记从书籍话题转入学习软件话题的边界
Qwen--Qwen2.5-7B-Instruct|HSK7|20260417-135927,Qwen2.5-7B-Instruct,HSK7,claude_candidate,7,S4,使新话题显著化 (make new topics salient),此外，,话题框架词，标记引入线上汉语课程这一新话题
Qwen--Qwen2.5-7B-Instruct|HSK7|20260417-135927,Qwen2.5-7B-Instruct,HSK7,claude_candidate,7,S4,使新话题显著化 (make new topics salient),除了这些应用和课程之外，,话题框架词，标记引入中文影视剧这一新话题
Qwen--Qwen2.5-7B-Instruct|HSK7|20260417-140519,Qwen2.5-7B-Instruct,HSK7,claude_candidate,3,S4,使新话题显著化 (make new topics salient),关于《追风筝的人》，,话题框架词，标记从《活着》评价转向《追风筝的人》评价的边界
Qwen--Qwen2.5-7B-Instruct|HSK7|20260417-140519,Qwen2.5-7B-Instruct,HSK7,claude_candidate,3,S4,使新话题显著化 (make new topics salient),除了这些，,话题框架词，标记从具体作品评价转向询问其他阅读经历的边界
Qwen--Qwen2.5-7B-Instruct|HSK7|20260417-140519,Qwen2.5-7B-Instruct,HSK7,claude_candidate,3,S4,使新话题显著化 (make new topics salient),另外，你平时在阅读的时候会用什么样的方法来提高自己的汉语水平？比如做笔记、总结人物关系等？,"话题框架词""另外""标记转入学习方法这一新话题"
Qwen--Qwen2.5-7B-Instruct|HSK7|20260417-140519,Qwen2.5-7B-Instruct,HSK7,claude_candidate,5,S4,使新话题显著化 (make new topics salient),你还记得《活着》里的主要角色和他们的命运吗？,以提名话题的问句形式，把话题从科幻作品重新转回《活着》人物梳理
Qwen--Qwen2.5-7B-Instruct|HSK7|20260417-140519,Qwen2.5-7B-Instruct,HSK7,claude_candidate,5,S4,使新话题显著化 (make new topics salient),此外，,话题框架词，标记引入分享更多书籍/电影的新话题
Qwen--Qwen2.5-7B-Instruct|HSK7|20260417-140519,Qwen2.5-7B-Instruct,HSK7,claude_candidate,7,S4,使新话题显著化 (make new topics salient),接下来，,话题框架词，标记转入深入讨论两本书异同这一环节的边界
Qwen--Qwen2.5-7B-Instruct|HSK7|20260417-140519,Qwen2.5-7B-Instruct,HSK7,claude_candidate,7,S4,使新话题显著化 (make new topics salient),另外，,话题框架词，标记引入模拟采访这一新活动
Qwen--Qwen2.5-7B-Instruct|HSK7|20260417-140519,Qwen2.5-7B-Instruct,HSK7,claude_candidate,9,S4,使新话题显著化 (make new topics salient),现在，请问第一个问题：,"话语框架词""现在""标记进入采访问题清单第一题的边界"
Qwen--Qwen2.5-7B-Instruct|HSK7|20260417-140519,Qwen2.5-7B-Instruct,HSK7,claude_candidate,11,S4,使新话题显著化 (make new topics salient),好的，接下来您还有什么问题吗？,"话语框架词""接下来""标记从上一题转入下一题的边界"
Qwen--Qwen2.5-7B-Instruct|HSK7|20260417-140519,Qwen2.5-7B-Instruct,HSK7,claude_candidate,11,S4,使新话题显著化 (make new topics salient),好了，这次模拟采访我们就到这里结束。,"话语框架词""好了""（相当于OK/Well）标记模拟采访环节结束、转入总结阶段的边界"
Qwen--Qwen2.5-7B-Instruct|HSK7|20260417-140519,Qwen2.5-7B-Instruct,HSK7,claude_candidate,13,S4,使新话题显著化 (make new topics salient),下面是我们接下来可以进一步讨论的方向：,"话语框架词""下面/接下来""标记从总结环节转入新的讨论方向清单的边界"
Qwen--Qwen2.5-7B-Instruct|HSK7|20260417-140519,Qwen2.5-7B-Instruct,HSK7,claude_candidate,13,S4,使新话题显著化 (make new topics salient),如果我们决定讨论《围城》，,以条件句提名《围城》为具体新话题，标记话题边界
Qwen--Qwen2.5-7B-Instruct|HSK7|20260417-140519,Qwen2.5-7B-Instruct,HSK7,claude_candidate,15,S4,使新话题显著化 (make new topics salient),以下是我们接下来可以讨论的一些方向：,"话语框架词""接下来""标记列出围城讨论方向清单的边界"
Qwen--Qwen2.5-7B-Instruct|HSK7|20260417-140519,Qwen2.5-7B-Instruct,HSK7,claude_candidate,15,S4,使新话题显著化 (make new topics salient),首先，我们来谈谈,"话语框架词""首先""标记从方向清单转入具体讨论""讽刺与幽默""这一子话题的边界"
Qwen--Qwen2.5-7B-Instruct|HSK7|20260417-140519,Qwen2.5-7B-Instruct,HSK7,claude_candidate,17,S4,使新话题显著化 (make new topics salient),接下来，,话语框架词标记转入继续讨论其他方面的边界
Qwen--Qwen2.5-7B-Instruct|HSK7|20260417-140519,Qwen2.5-7B-Instruct,HSK7,claude_candidate,17,S4,使新话题显著化 (make new topics salient),现在，,"话语框架词标记（与manual示例""现在，""完全一致）"
Qwen--Qwen2.5-7B-Instruct|HSK7|20260417-142307,Qwen2.5-7B-Instruct,HSK7,claude_candidate,5,S4,使新话题显著化 (make new topics salient),说到印象深刻的成语，,"话语框架词""说到""标记引入""三顾茅""这一新成语话题的边界"
Qwen--Qwen2.5-7B-Instruct|HSK7|20260417-142307,Qwen2.5-7B-Instruct,HSK7,claude_candidate,7,S4,使新话题显著化 (make new topics salient),除了“随波逐流”，,"话语框架词标记引入""不计前嫌""这一新成语话题的边界"
Qwen--Qwen2.5-7B-Instruct|HSK7|20260417-142307,Qwen2.5-7B-Instruct,HSK7,claude_candidate,9,S4,使新话题显著化 (make new topics salient),接下来，,话语框架词，标记转入推荐新一批成语列表的边界
Qwen--Qwen2.5-7B-Instruct|HSK7|20260417-142307,Qwen2.5-7B-Instruct,HSK7,claude_candidate,13,S4,使新话题显著化 (make new topics salient),除了刚才提到的成语外，,"话语框架词标记引入""守株待兔""""一箭双雕""等（再次点名）新成语话题的边界"
Qwen--Qwen2.5-7B-Instruct|HSK7|20260417-142307,Qwen2.5-7B-Instruct,HSK7,claude_candidate,15,S4,使新话题显著化 (make new topics salient),除了以上这些成语之外，,话语框架词标记引入更多成语分享环节的边界
Qwen--Qwen2.5-7B-Instruct|HSK7|20260417-142824,Qwen2.5-7B-Instruct,HSK7,claude_candidate,5,S4,使新话题显著化 (make new topics salient),关于“国际舞台上的作用”，,"以""关于+学生原话措辞""形式提名话题，标记边界"
Qwen--Qwen2.5-7B-Instruct|HSK7|20260417-142824,Qwen2.5-7B-Instruct,HSK7,claude_candidate,7,S4,使新话题显著化 (make new topics salient),其他国家也有很多重大的太空探索项目值得我们关注：,标记从中国探月计划转向其他国家太空项目的话题边界
Qwen--Qwen2.5-7B-Instruct|HSK7|20260417-142824,Qwen2.5-7B-Instruct,HSK7,claude_candidate,15,S4,使新话题显著化 (make new topics salient),接下来，,话语框架词标记转入学生此前提出的下一步讨论方向清单的边界
Qwen--Qwen2.5-7B-Instruct|HSK7|20260418-085250,Qwen2.5-7B-Instruct,HSK7,claude_candidate,5,S4,使新话题显著化 (make new topics salient),顺便问一下，,manual列出的原型话语框架词，标记转入书籍/电影话题的边界
Qwen--Qwen2.5-7B-Instruct|HSK7|20260418-085250,Qwen2.5-7B-Instruct,HSK7,claude_candidate,7,S4,使新话题显著化 (make new topics salient),另外，,话语框架词标记引入环保类书籍/纪录片推荐这一新话题
Qwen--Qwen2.5-7B-Instruct|HSK7|20260418-085250,Qwen2.5-7B-Instruct,HSK7,claude_candidate,9,S4,使新话题显著化 (make new topics salient),关于纪录片，,话语框架词标记转入纪录片话题板块的边界
Qwen--Qwen2.5-7B-Instruct|HSK7|20260418-085250,Qwen2.5-7B-Instruct,HSK7,claude_candidate,9,S4,使新话题显著化 (make new topics salient),谈到旅游，,话语框架词标记转入旅游话题板块的边界
Qwen--Qwen2.5-7B-Instruct|HSK7|20260418-085250,Qwen2.5-7B-Instruct,HSK7,claude_candidate,9,S4,使新话题显著化 (make new topics salient),说到美食，,话语框架词标记转入美食话题板块的边界
Qwen--Qwen2.5-7B-Instruct|HSK7|20260418-085250,Qwen2.5-7B-Instruct,HSK7,claude_candidate,11,S4,使新话题显著化 (make new topics salient),除了“三打白骨精”，,"话语框架词标记引入""真假美猴王""""火焰山""等新情节话题的边界"
Qwen--Qwen2.5-7B-Instruct|HSK7|20260418-085250,Qwen2.5-7B-Instruct,HSK7,claude_candidate,13,S4,使新话题显著化 (make new topics salient),关于角色情感的真实性，,"以""关于""提名话题，标记转入该子话题的边界"
Qwen--Qwen2.5-7B-Instruct|HSK7|20260418-085250,Qwen2.5-7B-Instruct,HSK7,claude_candidate,13,S4,使新话题显著化 (make new topics salient),那么，,manual列出的原型话语框架词
google--gemma-3-12b-it|HSK1|20260304-190219,gemma-3-12b-it,HSK1,claude_candidate,3,S4,使新话题显著化 (make new topics salient),现在，我们来问一些简单的问题。,以“现在”为话题边界标记词，从姓名寒暄过渡到基本信息问答（性别）这一新子话题。
google--gemma-3-12b-it|HSK1|20260304-190219,gemma-3-12b-it,HSK1,claude_candidate,13,S4,使新话题显著化 (make new topics salient),现在我们练习一下数字吧。,以“现在”标记话题边界，从日常问候转向数字练习这一新子话题。
google--gemma-3-12b-it|HSK1|20260304-190219,gemma-3-12b-it,HSK1,claude_candidate,15,S4,使新话题显著化 (make new topics salient),接下来，我想知道你有什么爱好？,以“接下来”标记话题边界，从数字练习转向兴趣爱好这一新子话题。
google--gemma-3-12b-it|HSK1|20260304-190827,gemma-3-12b-it,HSK1,claude_candidate,5,S4,使新话题显著化 (make new topics salient),现在我们换个问题。,话语框架词'现在'+显式宣布换话题，标记话题边界
google--gemma-3-12b-it|HSK1|20260304-190827,gemma-3-12b-it,HSK1,claude_candidate,9,S4,使新话题显著化 (make new topics salient),现在，我想问你一个简单的问题。,'现在'+元话语宣布提问，标记话题边界
google--gemma-3-12b-it|HSK1|20260304-190827,gemma-3-12b-it,HSK1,claude_candidate,15,S4,使新话题显著化 (make new topics salient),现在我们来玩一个小游戏。,'现在'标记转入新活动/话题边界
google--gemma-3-12b-it|HSK1|20260304-190957,gemma-3-12b-it,HSK1,claude_candidate,3,S4,使新话题显著化 (make new topics salient),现在我们练习一下吧。,话语标记词'现在'，从寒暄过渡到练习环节，标出话题边界
google--gemma-3-12b-it|HSK1|20260304-190957,gemma-3-12b-it,HSK1,claude_candidate,5,S4,使新话题显著化 (make new topics salient),现在，,话语标记词'现在'，引出下一个问题(自我介绍练习)
google--gemma-3-12b-it|HSK1|20260304-190957,gemma-3-12b-it,HSK1,claude_candidate,15,S4,使新话题显著化 (make new topics salient),现在，我们玩一个游戏。,话语标记词'现在'，引入新的活动/话题(颜色游戏)
google--gemma-3-12b-it|HSK1|20260304-190957,gemma-3-12b-it,HSK1,claude_candidate,17,S4,使新话题显著化 (make new topics salient),下一个颜色：黄色!,话语标记词'下一个'，标出色彩问答系列中新一轮的话题边界
google--gemma-3-12b-it|HSK1|20260304-191854,gemma-3-12b-it,HSK1,claude_candidate,5,S4,使新话题显著化 (make new topics salient),现在轮到我了！,'现在'标记轮次/话题转换（从学生爱好转到老师自己的爱好）
google--gemma-3-12b-it|HSK1|20260304-191854,gemma-3-12b-it,HSK1,claude_candidate,9,S4,使新话题显著化 (make new topics salient),现在，我们换个话题吧。,显式'现在...换个话题'宣告，标记话题边界
google--gemma-3-12b-it|HSK1|20260304-191854,gemma-3-12b-it,HSK1,claude_candidate,13,S4,使新话题显著化 (make new topics salient),现在，我想问你一个简单的问题。,'现在，我想问你...'宣告新问题，标记话题边界
google--gemma-3-12b-it|HSK1|20260304-191854,gemma-3-12b-it,HSK1,claude_candidate,15,S4,使新话题显著化 (make new topics salient),现在，让我们做一个小游戏。,'现在'标记转入新活动，话题边界清晰
google--gemma-3-12b-it|HSK1|20260304-192729,gemma-3-12b-it,HSK1,claude_candidate,3,S4,使新话题显著化 (make new topics salient),现在，,话语标记词'现在'，从姓名话题过渡到性别话题
google--gemma-3-12b-it|HSK1|20260304-192729,gemma-3-12b-it,HSK1,claude_candidate,5,S4,使新话题显著化 (make new topics salient),现在，,话语标记词'现在'，从性别话题过渡到年龄话题
google--gemma-3-12b-it|HSK1|20260304-192729,gemma-3-12b-it,HSK1,claude_candidate,13,S4,使新话题显著化 (make new topics salient),现在我们来玩一个简单的游戏。,话语标记词'现在'，从爱好话题过渡到游戏活动
google--gemma-3-12b-it|HSK1|20260304-192949,gemma-3-12b-it,HSK1,claude_candidate,7,S4,使新话题显著化 (make new topics salient),现在我们来玩一个游戏好吗？,话语标记词'现在'，从颜色话题过渡到游戏活动
google--gemma-3-12b-it|HSK1|20260304-192949,gemma-3-12b-it,HSK1,claude_candidate,9,S4,使新话题显著化 (make new topics salient),下一个问题 (xià yī ge wèntí) – next question!,话语标记词'下一个问题'，标出ST4系列中新一轮的话题边界
google--gemma-3-12b-it|HSK1|20260304-192949,gemma-3-12b-it,HSK1,claude_candidate,11,S4,使新话题显著化 (make new topics salient),现在换个简单的！,话语标记词'现在'，标出ST4系列中新一轮(更简单的物品)的话题边界
